7.01	20150611	Andrea Tschuch	1. Mose 33,1-20	1.Mo 33,1-20	Bewegende Begegnung	Jakob rechnet mit allem, aber nicht damit, dass Esau ihm so herzlich begegnet. Obwohl Jakob durch die Begegnung mit Gott verändert und gestärkt ist, zeigt sich immer noch etwas von der alten Schwäche. Er stellt seine Kinder und Frauen in einer Reihe auf. Die ihm wichtigsten Personen, Rahel und Josef positioniert er hinten auf dem sichersten Platz. Diese strategische Aufstellung ist genauso überflüssig wie das großzügige Geschenk, das Jakob vorausgeschickt hat, um Esau milde zu stimmen. Esau kommt in friedlicher Absicht. Er hat den aufrichtigen Wunsch, sich mit Jakob zu versöhnen. Diesen Wunsch hat Gott selbst in ihm geweckt und Jakob weiß das, deshalb sagt er, dass er im Gesicht Esaus Gottes Gesicht sieht (V.10). Er verneigt sich vor Esau, und als er mit ihm spricht, nennt er Esau „meinen Herrn“ (V.8.13-15). Sich selbst bezeichnet Jakob als Esaus Knecht (V.5.14). Bestimmt steckt hinter diesem Verhalten auch eine gewisse Vorsicht, um den Bruder nicht doch noch unnötig zu reizen. Aber Jakobs Verhalten lässt auch eine Demut erkennen, die vorher nicht da war. Gott hat Jakob verändert und er heilt die völlig zerrüttete Beziehung der Brüder. Jakob kann in Frieden zurückkehren, wie Gott es ihm versprochen hat (1. Mose 28,15).				
8	20150612	Andrea Tschuch	1. Mose 37,1-11	1.Mo 37,1-11	Unangenehme Begegnung	Wie zwischen Esau und Jakob kommt es auch zwischen Josef und seinen Brüdern zu unangenehmen Begegnungen. Josef, er ist ein Sohn Rahels, liegt seinem Vater besonders am Herzen. Josef ist noch jung, als er zusammen mit seinen Halbbrüdern das Vieh des Vaters hütet. Seinem Vater gegenüber ist Josef treu und loyal und erstattet Bericht, was die anderen so treiben, wenn der Vater nicht in der Nähe ist. Damit macht er sich bei seinen Brüdern nicht gerade beliebt. Die Situation spitzt sich zu, als Jakob seinem Lieblingssohn ein besonders schönes, buntes Gewand schenkt. Damit zeigt er deutlich, dass Josef seine erste Wahl ist. Eigentlich sollte Jakob es besser wissen. Schließlich hat er selbst erlebt, welche Konflikte durch elterliche Bevorzugung in einer Familie aufbrechen können ... Gott bestätigt Jakobs Wahl durch zwei Träume und sagt voraus, dass Josef über seine Familie herrschen wird. Warum Josef diese Träume direkt seinen Brüdern erzählen muss, ist fraglich. Vielleicht ist er einfach nur ehrlich. Oder er handelt unklug und unreflektiert. Jedenfalls eskaliert der Konflikt endgültig, die Brüder wollen den verhassten Josef loswerden. Jakob lässt das Gehörte nicht los, er weiß: Jakobs Träume können sehr wohl Gottes Pläne zeigen.  				
8	20150613	Andrea Tschuch	1. Mose 37,12-36	1.Mo 37,12-36	Betrügerische Begegnung	Für die Brüder ergibt sich die Gelegenheit, den verhassten Josef endlich loszuwerden. Sie sind ca. 100 km von zu Hause entfernt und müssen nicht fürchten, dass ihre finsteren Machenschaften ans Licht kommen. Am liebsten würden sie Josef direkt töten, aber Ruben überredet seine Brüder, ihn stattdessen in einen Brunnen zu werfen. Zu der geplanten Rettungsaktion kommt es aber nicht mehr. Josef wird an vorbeiziehende Händler verkauft und landet in Ägypten im Haus des Potifar. Jakob weiß nichts von alldem. Wie er selbst seinen Vater getäuscht hat, um sich den Segen zu erschleichen (1. Mose 27), wird er jetzt von seinen Söhnen getäuscht. Das prächtige Gewand, das den Hass der Brüder angeheizt hatte, dient blutverschmiert als Beweis, dass Josef etwas zugestoßen ist. Wie die Brüder es beabsichtigen, zieht Jakob den Schluss, dass sein Sohn von einem Tier angefallen und getötet wurde. Das Täuschungsmanöver gelingt. Die Hoffnung der Brüder, dass sie Josefs Platz einnehmen können, erfüllt sich nicht. Jakob ist untröstlich. Wie bei seinem Betrug leidet auch bei diesem Betrug die ganze Familie. Das Familienmuster von Lug und Betrug und daraus resultierendem Leid zieht sich durch. Gottes Treue auch: Er betrügt nicht. Was er sagt, tut er auch.  				
63	20150614	Jörg Raddatz	Psalm 106,24-48	Ps 106,24-48	Gottes Werk, widerspenstiger Mensch	Erstaunlich: Unser Text spiegelt die ganze menschliche Tragik von Misstrauen und Kleinglauben gegenüber Gott wider, mit allen Konsequenzen. Trotzdem ist der ganze Psalm eingerahmt durch ein doppeltes „Halleluja!“. Realitätsverlust? Schönfärberei? Nein, hier bricht sich das Staunen über Gottes Treue trotz Israels Untreue Bahn. Das ist realistisch: Das Nachsinnen über Gottes rettende Taten verschließt nicht die Augen vor der eigenen Rettungsbedürftigkeit. Unser Abschnitt steigt bei der kuriosen Szene in der Wüste ein (V.24 f. - es lohnt sich, nachzulesen: 5. Mose 1, besonders V.27 ff.): Das Gelobte Land liegt zum Greifen nah, Gott erneuert durch Mose seine Verheißungen und appelliert an Israels Vertrauen - und die Israeliten verkriechen sich aus lauter Angst vor den „Riesen“ in ihre Zelte. Der weitere Weg Israels ist gekennzeichnet von Kleinglauben, Untreue, Abgötterei, Schuld und Widerspenstigkeit (V.43). Seien wir realistisch: Gottes Rettungshandeln in Jesus öffnet uns die Augen für unsere Lage. Kein Grund also, uns angesichts unserer „Riesen“ und Schuld zu verkriechen, sondern mit einzustimmen ins Halleluja des staunenden Psalmbeters. Wofür oder für wen möchte ich Gott heute ganz konkret um Hilfe bitten (V.47)?	Christus spricht: Kommt her zu mir, alle, die ihr mühselig und beladen seid; ich will euch erquicken.	Matthäus 11,28		
9.00	20150615	Jörg Raddatz	1. Mose 39,1-23	1.Mo 39,1-23	Reifetest - oder: Standhaftigkeit lohnt	Potifars Frau setzt Josef mehrfach und immer aufdringlicher zu. Auch wenn der Autor dieser Geschichte sich wenig über Josefs Gedanken und Gefühle auslässt: Da er kein Roboter war, wird er einen echten Konflikt durchgemacht haben. Warum auch nicht mit einer schönen und mächtigen Frau ins Bett steigen? Warum nicht die schönen Überraschungen des Lebens auskosten, wo sich solche Chancen bieten? Auch wenn die Konsequenzen zunächst bitter sind (wieder Gefängnis, V.20), Josef steht uns hier Modell für Gottvertrauen als Widerstandskraft in Versuchungen. Seine Motivation sind Treue gegenüber seinem Hausherrn und das Bewusstsein für die Sündhaftigkeit seines Tuns, wenn er nachgäbe. Seine Methode sind Hartnäckigkeit in der Sache, Klarheit in der Argumentation und ein aufrichtiges Bekenntnis gegenüber Gott (V.8 f.). Am Ende bleibt nur noch die Flucht nach vorne (V.12). Seine Kraftquelle ist Gott selbst, der Josef hier mit der nötigen Portion Widerstandskraft ausstattet (Rahmen der Geschichte: V.2.23, „der Herr war mit Josef“). Josef ist ein Sklave und Gefangener. Trotzdem strahlt sein Leben innere Freiheit aus. Wo möchte ich heute oder in nächster Zeit mit Gottes Kraft klar Position beziehen in Versuchungen oder Herausforderungen?				
9.00	20150616	Jörg Raddatz	1. Mose 40,1-23	1.Mo 40,1-23	Ich bin so frei!	Nur zur Erinnerung: Josef ist von seinen Brüdern in die Sklaverei verkauft worden. Nun sitzt er wieder völlig zu Unrecht im Gefängnis. Er hätte also guten Grund zu jammern, an Gott zu zweifeln und sich zu verschließen. Das hätte dem verwöhnten „Papasöhnchen“ aus Kapitel 37 wohl eher entsprochen. An Josefs Verhalten lässt sich schön sehen, wie Gott Krisen nutzen kann, um uns zu prägen! Josef hat einen wachen Blick für die Nöte seiner Mitgefangenen und wendet sich ihnen aktiv zu (V.6.7). Er bekennt sich zu Gott (V.8) und nimmt sich Zeit für seine Mitmenschen. Er setzt die ihm von Gott geschenkten Gaben für andere ein (V.12 ff.) und ist dabei wahrhaftig und gradlinig, auch wenn es ihm Nachteile einbringen könnte (V.19 - so auch schon im Kapitel zuvor). Als weitere Bewährungsprobe wird er es erlebt haben, dass der Mundschenk ihn trotz seiner Hilfe zur Freiheit einfach vergisst. Was für ein Kontrast: hier die Undankbarkeit und Gedankenlosigkeit des vom Leben bevorzugten Mundschenk - dort das unerschütterliche Gottvertrauen des vom Leben gezeichneten Josef! Wofür entscheide ich mich heute? Für Gottvertrauen, Dankbarkeit und Hilfsbereitschaft? Bin ich so „frei“?  				
9.00	20150617	Jörg Raddatz	1. Mose 41,1-36	1.Mo 41,1-36	Göttliche Weisheit bewahrt ein Volk	Zwei weitere Jahre sitzt Josef unschuldig im Gefängnis. Ich wüsste gern, wie er die Zeit überstanden hat. Von Dietrich Bonhoeffer, dem Theologen und Widerstandskämpfer im Dritten Reich, wissen wir, dass ihm ein selbst entwickelter geordneter Tagesablauf (Bibellese, Singen, Beten und Fitnesstraining) geholfen hat, eine „innere Ordnung“ und Zuversicht zu bewahren. Wie würde ich mich in so einer Grenzsituation verhalten; was würde ich Gott sagen? Josef erlebt, wie Gott erneut Türen öffnet und wie er ihn in seine großen Pläne für eine ganze Region einspannt. Josef lässt sich ohne Widerspruch darauf ein: Er stellt seine Gaben erneut zur Verfügung, bekennt sich dabei zu seinem Gott. Das finde ich angesichts seiner eigenen Lage und inmitten der großen Götterkulte der Ägypter besonders bemerkenswert. Und ebenfalls erstaunlich: der Pharao, mächtigster Mann weit und breit, nimmt die Deutungen und Vorschläge seines Gefangenen an und ernst. Statt populärer Tagespolitik zu folgen, lässt er sich auf die göttliche Weisung und auf ein langfristiges (anfangs sicher auch unpopuläres) Bewahrungsprojekt ein. „Sucht den Frieden der Stadt und betet für sie zum Herrn“ (Jer 29,7). Lasse ich mich von Gott für das Wohl meiner Stadt in den Dienst nehmen?				
9.00	20150618	Jörg Raddatz	1. Mose 41,37-57	1.Mo 41,37-57	Die mageren Jahre sind vorbei	Josefs „magere Jahre“ sind erst mal vorbei: Seine Traumdeutungen und Vorschläge stoßen auf große Resonanz. Er wird Wesir (Kanzler, zweiter Mann) über ganz Ägypten, bekommt exklusive Vollmacht und erhält - für alle sichtbar — Symbole seiner neuen Stellung und Ehre (V.42). Sein neuer ägyptischer Name bedeutet „Gott lebt, und er redet“. Josef hätte gute Gründe, abzuheben und sich seinem neuen Stand und Reichtum hinzugeben. Aber er bleibt sich auch in der völlig neuen Lage seiner Abhängigkeit von Gott bewusst. Das wird in der Namensgebung seiner beiden Kinder deutlich: Manasse („der vergessen lässt“) und Ephraim („Kindersegen“). Ende gut, alles gut? Es scheint so: Josef bewährt sich in seiner Stellung und gewährleistet durch kluge Vorratshaltung, dass viele Menschen vor dem Hungertod bewahrt werden. Gott selbst ist hier am Wirken, aber noch nicht am Ziel seiner Pläne für Jakobs Familie, für sein Volk und für die Menschheit. Die Frage nach Schuld und Versöhnung ist noch offen. Ein schönes Bild: Die Menschen strömen weltweit herbei, „denn der Hunger war groß in allen Landen“ (V.57). Den tieferen Hunger kann nur der stillen, der von sich sagt: „Ich bin das Brot des Lebens. Wer zu mir kommt, den wird nicht hungern“ (Joh 6,36).				
9.00	20150619	Jörg Raddatz	1. Mose 42,1-28	1.Mo 42,1-28	Schuld geht immer mit	Die Hungersnot treibt schließlich die Brüder Josefs nach Ägypten, direkt in die Arme ihres verschollenen Bruders. Träume sind auch in diesem Fall keine Schäume (vgl. 1. Mose 37,7-9). Als die Brüder so vor ihm knien, kommen bei Josef sicherlich alte Erinnerungen wieder hoch: die dunkle Grube, der Verkauf in die Sklaverei, Gefängnis und Entbehrungen fern seiner Heimat. 13 Jahre sind inzwischen vergangen, aber „Schuld geht immer mit“ und steht hier nun ungeklärt zwischen ihnen. Josef nimmt seine Brüder hart ran. Aber nicht Rache ist sein Motiv, sondern er prüft sie, „um ihr jetziges Wesen erkennbar werden zu lassen“ (G. v. Rad). Und so erreicht er schließlich, dass sie ihre vergangene Schuld erkennen und einander eingestehen (V.21). Für den weiteren Versöhnungsweg ein unerlässlicher Zwischenschritt. Die Erinnerung an die Angst in den Augen ihres Bruders mündet am Ende in die eigene Angst und Erschrockenheit (V.28). Immerhin: Sie nehmen ihr Schicksal irgendwie aus Gottes Hand (V.28). Vergeben und Vergebung annehmen können ganz schön schwer sein. „Vergib uns unsere Schuld, wie auch wir vergeben unseren Schuldigern.“ Wie gut, dass Jesus unsere Versöhnung zur Chefsache gemacht hat! Er gibt mir gern Kraft für meine Versöhnungsschritte.				
9.00	20150620	Jörg Raddatz	1. Mose 42,29-38	1.Mo 42,29-38	Ein Unglück kommt selten allein …	... könnte man angesichts der Klage Jakobs meinen (V.36). Verständlich, dass er Benjamin nicht ziehen lässt. Die eigenen Kinder zu verlieren, gehört mit zum Schlimmsten, was Menschen widerfahren kann. Leid kann für Christen doppelt schmerzhaft sein: Es bringt uns an unsere Grenzen (wie jeden Menschen), und es lässt uns manchmal ratlos im Hinblick auf Gottes verborgene Wege und Absichten zurück. Im Leid haben wir aber auch dreimal Hoffnung: 1. Uns treffen kein dunkles Schicksal oder kosmische Mächte, die wir nicht besänftigen konnten, sondern uns begegnet Gott im Leid. („Und ob ich schon wanderte im finsteren Tal, fürchte ich kein Unglück, denn du bist bei mir“, Psalm 23). 2. Nichts kann uns aus Gottes Hand reißen (vgl. Röm 8,38.39). 3. Wir haben eine hilfreiche und trostreiche Adresse in unserem Leid: Wir dürfen und sollen Gott unser Leid klagen, ihm das hinhalten, was wir nur schwer aushalten können. Bei ihm ist es gut aufgehoben. Dabei können uns die Klagepsalmen Worte geben, die wir vielleicht in so einem Moment nicht mehr selbst formulieren können (Psalm 22; 56; 57; 73; 88 ...). Ein Unglück kommt selten allein? Ja, aber in einem tieferen Sinn: Immer dürfen wir darin mit Jesus rechnen, der uns einlädt, ihm zu vertrauen.				
64	20150621	Klaus Ehrenfeuchter	Psalm 107,1-22	Ps 107,1-22	… die sollen danken	Es tat gut, wenn mir als Kind Oma oder Opa Schokolade oder sonst was Süßes zusteckten. Kaum hatte ich die Köstlichkeit in den Händen, meinte irgendein Erwachsener: „Und, wie sagt man?“, und dann musste ich „Danke!“ sagen. Sicher, es fiel mir nicht schwer, war aber irgendwie stressig, wenn es so als Forderung kam. Der Psalm heute scheint in dieselbe Richtung zu gehen: „... die sollen danken!“ Es geht um Menschen, die erlebt haben, dass das Leben nicht nur Sonnenseiten hat. Da sind Migranten (V.3), Flüchtlinge (V.4), Hungernde und Dürstende (V.5), Gefangene (V.10) und Menschen, die ohne Gott lebten (V.17). Alle haben eines gemeinsam: Ihnen half Gott, indem er sie erlöste und befreite. Sie sollen ihm danken und anderen berichten, was Gott getan hat. Also sich nicht nur helfen lassen, sondern dem Helfer danken und anderen davon erzählen. Kannst du auch erkennen, dass Gott in Tiefpunkten deines Lebens eingegriffen hat? Wie und wo könntest du anderen davon berichten, um dabei Gott zu ehren und ihm zu danken? Wo und wann wäre Gelegenheit im Jugendkreis oder Gottesdienst? Mehr noch, wem könntest du in der Schule, an der Uni oder im Job erzählen, dass dir Gott geholfen hat?	Der Menschensohn ist gekommen, zu suchen und selig zu machen, was verloren ist.	Lukas 19,10		
9.01	20150622	Klaus Ehrenfeuchter	1. Mose 43,1-14	1.Mo 43,1-14	Not lässt wieder miteinander reden …	Jakobs Familie erlebt Hungersnot. Not verändert Menschen und braucht eine Lösung. Der alte Jakob ist zunächst vorsichtig, traut seinen eigenen Söhnen nicht mehr. Die familiäre Beziehung ist auf ein Minimalmaß gekürzt. Die Not zwingt die Familie, neu miteinander zu reden und füreinander einzustehen. Juda, der drittälteste Sohn, der sich dafür eingesetzt hatte, dass Josef nicht getötet, sondern als Sklave verkauft wurde (1. Mose 37,26), setzt sich für den Jüngsten ein, auch wenn der von einer anderen Mutter, von der Lieblingsfrau des Vaters stammt. Juda bürgt in der Patchwork-Familie für den Bruder, der zu einer anderen Frau „Mama“ sagt. Ob er dabei mehr an die anderen oder doch eher auch an sich selbst dachte, bleibt offen. Hast du das auch schon mal erlebt, dass Not dich und deine Familienangehörigen oder andere Mitmenschen neu ins Reden bringt? Klar, Not kann auch auseinanderbringen. Aber es ist gut, wenn man lernt, neu miteinander zu reden und füreinander einzustehen. Vielleicht tut es gut, wenn du das Gespräch mit deiner Familie oder Nachbarn suchst, gerade weil ihr euch auseinander gelebt habt. Gibt es jemand in deiner Familie oder deiner WG, für den du dich heute einsetzen solltest?				
9.01	20150623	Klaus Ehrenfeuchter	1. Mose 43,15-34	1.Mo 43,15-34	Therapieziel: Ehrlichkeit	Die bringen tatsächlich das doppelte Geld mit (V.15). Josefs Brüder hätten ja auch so tun können, als wüssten sie nichts von dem Geld, das plötzlich wieder in ihren Säcken war. Sie hatten wohl gelernt, dass ehrlich sein am längsten währt. Aber sie haben Angst, sind es nicht gewohnt, dass man es gut mit ihnen meint (V.18). Wer sein Leben auf Lügen aufbaut, kann nicht glauben, dass es andere ehrlich meinen. In Vers 26 erfüllt sich Josefs Traum (1. Mose 37,7). Vers 30 wörtlich: „Da wurden Josefs Eingeweide zusammengezogen“ — ein Ausdruck tiefster Ergriffenheit —, als er seinen Bruder sieht, mit dem nur er die Mutter teilt. Das gemeinsame Essen mit Ägyptern war verboten, weil Hebräer auch weibliche Tiere schlachteten, die den Ägyptern als heilig galten (C. F. Keil). Will Josef herausfinden, ob die Brüder Benjamin beneiden, wenn er, der Jüngste - und damit Unbedeutendste - das fünffache Essen serviert bekommt (V.34)? Es ist gut, wenn man lernt, ehrlich zu sein und reine Motive zu leben - gerade auch dann, wenn man die Hintergründe nicht erkennen kann und nicht merkt, dass man von anderen beobachtet wird. Versuch, heute in Gottes Kraft aufrichtig und ehrlich zu leben, auch dann, wenn du den Eindruck hast, dass niemand dich sieht.  				
9.01	20150624	Klaus Ehrenfeuchter	1. Mose 44,1-34	1.Mo 44,1-34	Wie schuldig war meine Vergangenheit?	Josef spielt das Versteckspiel weiter und treibt seine Brüder an den Rand des Nervenzusammenbruchs. Gut, dass sein Haushalter den Todesfluch der Brüder (V.9) entschärft und nur davon spricht, dass derjenige, bei dem der Becher gefunden wird, Sklave sein soll (V.10). Josef will hören, was die Brüder dem Vater erzählt haben und wie sie über ihn, ihren Bruder, nach all den Jahren des Unrechts reden. Für die Brüder ist klar, dass Gott ihre Schuld entdeckt hat (V.16). Juda setzt sich für seinen jüngsten Bruder ein und erzählt, wie das alles lief, bis der Vater endlich bereit war, Benjamin mitzugeben. Dabei fällt auf, dass er verschweigt, dass sie Josef einst verkauft haben. Es wird deutlich, dass Vater Jakob glauben muss, Josef sei von einem Tier getötet worden, aber irgendwie doch noch Hoffnung hat, ihn irgendwann lebend zu sehen (V.28). Juda erwähnt auch, dass der Vater total am Jüngsten hängt (V.30). Schließlich ist Juda bereit, anstelle seines jüngsten Bruders als Sklave dazubleiben (V.33). Dabei geht es ihm auch darum, seinen Vater nicht innerlich zerbrechen zu lassen. Was müsste geschehen, dass du dich für deine Geschwister einsetzen würdest? Wo hast du jemand aus deiner Familie verletzt und solltest dich entschuldigen?				
9.01	20150625	Klaus Ehrenfeuchter	1. Mose 45,1-24	1.Mo 45,1-24	Gott hat einen guten Plan …	Nun muss es raus: Josef gibt sich zu erkennen. Dabei deutet er sein Schicksal in einer starken Weise. Er macht den Brüdern keine Vorwürfe mehr, lässt sie nicht länger in ihrer Schuld schmachten, sondern deutet sein Leben von Gott her (V.5-8). Obwohl es die Brüder waren, die ihn verkauft hatten, kann es Josef als Handeln Gottes sehen und deuten. Er durfte zum Retter werden für seine Familie. Bei aller Versöhnungs- und Wiedersehensfreude bleibt Josef realistisch und gibt seinen Brüdern die kurze Ermahnung mit: „Zofft euch nicht auf dem Heimweg!“ Man weiß ja nie ... Es ist ein starkes Stück Glaubenswachstum, wenn man das eigene Leben von Gott her sehen und deuten kann. Kannst du auch erkennen, dass Gott auf krummen Linien deiner Familiengeschichte irgendwie doch gerade schreibt und dich für deine Familie als Friedensstifter gebrauchen will? Vielleicht bist du im Moment noch die/der Einzige deiner Familie, die/der eine Glaubensbeziehung zu Jesus Christus lebt. Es wäre stark, wenn du Versöhnung in deine Familie bringen könntest. Dazu will dir Jesus Kraft geben und einen Weg zeigen. Bete um Gelegenheiten!				
9.01	20150626	Klaus Ehrenfeuchter	1. Mose 45,25 - 46,7	1.Mo 45,25 - 46,7	Unglaublich schön …	Was für wunderschöne Zeilen. Jakob reagiert völlig menschlich: Sein Herz bleibt kalt, er glaubt seinen eigenen Söhnen nicht (V.26b). Dann hört er sich an, was Josef gesagt hat, und sieht die Wagen, die Josef mitgeschickt hat, und wird wieder „lebendig“ (V.27). Schließlich will er nur noch Josef sehen und dann sterben ... Bevor die Reise losgeht, muss Jakob noch was mit Gott klären. Jakob kennt die Zusagen Gottes und weiß, dass Ägypten ein Umweg sein wird. Aber Gott spricht zu ihm und beruhigt ihn, dass die Zeit in Ägypten dazu helfen wird, dass das verheißene Volk trotzdem wächst. Gott stellt sich als der vor, der schon mit Jakobs Vater war und nun auch weiter mit Jakob sein wird (1. Mose 46,3). Es kann auch in deinem Leben Umwege geben, Dinge, die du völlig anders geplant hattest und die nicht in dein frommes Weltbild passen. Irgendwie kam manches so ganz anders in deinem Leben, als du es dir ideal vorgestellt hattest. Wichtig ist, dass du weißt, dass Gott mit dir ist, auch auf dem Umweg. Er wird dich irgendwann auch wieder herausführen (V.4). Kannst du in deiner aktuellen Lebenssituation erkennen, dass Jesus mit dir ist? Woran merkst du es?				
9.01	20150627	Klaus Ehrenfeuchter	1. Mose 46,28-34	1.Mo 46,28-34	Die eigene Identität behalten	Josef will, dass seine Familie in einem eigenen Bereich wohnt. Sie sollen sich nicht mit den Ägyptern vermischen. Sie sollen „nicht ihre nationale und religiöse Selbstständigkeit durch allzu nahe Berührung mit den Ägyptern gefährden“ (C. F. Keil). Dazu müssen sie nur sagen, dass sie „Viehhirten“ sind, und schon geht es klar mit dem eigenen Land in Goschen, weg von den Ägyptern. Josef stellt sich damit zu seiner Familie, die nicht der ägyptischen Norm entspricht. Er weiß immer noch, zu welcher Familie er eigentlich gehört. In ihr hat er seine wirkliche Identität. Wie stehst du vor anderen zu deiner Familie? Schämst du dich manchmal wegen deiner Eltern oder deiner Geschwister? Lerne es zu akzeptieren, dass deine Familie anders ist und vielleicht in eurem Ort auffällt. In wieweit kannst du deine Familie aus dem „Schussfeld“ der Leute nehmen? Wie kannst du als Christ die Identität deiner Familie beeinflussen? In wieweit ist es wichtig, dass du als Christ anders lebst als der gesellschaftliche Mainstream? Wo tut es gut, wenn ihr als Jugendkreis eine eigene Identität lebt? In welchen Bereichen solltet ihr euch bewusst von Nichtchristen unterscheiden?				
65	20150628	Karsten Hüttmann	Psalm 107,23-43	Ps 107,23-43	Wenn der Sturm tobt	Psalm 107 hat eine interessante innere Struktur. Im Vers 3 werden die vier Himmelsrichtungen genannt, aus denen Leute kommen sollen, um Gott zu preisen. Diese vier Himmelsrichtungen bilden vier Abschnitte des Psalms: zunächst der Osten mit der Wüstenerfahrung (V.4-9), dann der Westen mit dem Aspekt der Dunkelheit und Gefangenschaft (V.10-16), der Norden mit dem Götzendienst und dem Versagen (V.17-22) und dann in diesem Abschnitt der Süden mit dem Meer und der Naturgewalt (V.23-32). Was die Erfahrungen miteinander verbindet, ist der Hilferuf zu Gott (V.6.13.19.28), die jeweilige Erlösung (in dem jeweils anschließenden Vers) und die Aufforderung zum Gotteslob (V.8.15.21.31). Im Schlussteil konzentriert sich der Psalmist dann auf die Handlung Gottes, im Wechsel von Fluch und Segen. Segen für die Frommen und Fluch für die Boshaften (V.42). In diesem Sinne ist der Psalm gleichzeitig Ermahnung und Trost. Und falls eine der Beschreibungen der Himmelsrichtungen aktuell etwas von deinem Leben widerspiegelt, dann kannst und sollst du Gott um Hilfe bitten. Und falls eine der Beschreibungen der Himmelsrichtungen eine Erfahrung in deiner Vergangenheit widerspiegelt, dann kannst und sollst du Gott für seine Hilfe und Güte danken.	Einer trage des andern Last, so werdet ihr das Gesetz Christi erfüllen.	Galater 6,2		
9.02	20150629	Karsten Hüttmann	1. Mose 47,1-12	1.Mo 47,1-12	Willkommen in der Fremde	Sie sind angekommen: die Wirtschaftsflüchtlinge. Der Hunger, die Not, das Elend - das hat sie aus ihrer Heimat vertrieben in ein anderes Land. In ihren Augen eine Art Wirtschaftswunderland. Und sie bitten um Asyl. Bitten darum, bleiben zu dürfen. Und der Regierungschef des Landes? Nun, er redet von Zuwanderungskontingenten, der Angst um die Belastbarkeit der Sozialsysteme, Lohndumping, Angst vor Überfremdung. Stimmt natürlich nicht. Im Gegenteil: Er bietet ihnen nicht nur eingezäunte Wohnheime an, sondern bestes Land (V.6) - zum eigenständigen „Broterwerb“ (muss es bei Viehhirten eigentlich „Fleischerwerb“ heißen?) und bei entsprechender Qualifikation auch Arbeitsplätze. Nun darf man die Wanderströme der Flüchtlinge von damals nicht einfach so mit heute vergleichen. Die wirtschaftlichen Verhältnisse sind viel zu komplex, man muss den Menschen da helfen, wo sie leben - das alles hört man immer wieder. Dennoch sollte uns die Gastfreundschaft des Pharaos zu denken geben und zum Nachahmen anregen! Und so ganz nebenbei wird der Gastgeber nicht nur zum Segen für Jakobs Familie, sondern selbst zum Gesegneten (V.7.10) - eine Notiz, die man schnell übersehen kann. Zum Weiterlesen: Hebräer 13,2!				
9.02	20150630	Karsten Hüttmann	1. Mose 47,27-31	1.Mo 47,27-31	Das letzte Reiseziel	Hier ist eine der ersten Stellen, an denen das Volk Gottes kollektiv Israel genannt wird (V.27) - mit dem Namen, den Jakob von Gott bekommen hatte (vgl. 1. Mose 32,29). Es kommt nun zu einer Abschiedszeremonie zwischen Josef und seinem Vater. Da ist zum einen die Sache mit der Hüfte. Für Jakob sicherlich eine permanente Erinnerung an seine Gottesbegegnung in Pnuel. Zum andern war die Hüfte im damaligen Verständnis der Sitz der Manneskraft, die bei Nichterfüllung eines Gelübdes verdorren sollte. Und dann ist da der Wunsch, nicht in der Fremde beerdigt zu werden (V.29). In einer globalisierten Kultur wie unserer spielt der Gedanke nach dem Ort des Begräbnisses eine zunehmend untergeordnete Rolle. Jakobs Wunsch hat sicher mehrere Quellen: Zum einen ist es vermutlich eine Erwartung der Totenauferweckung am Ende der Zeit. Und da möchte er lieber in heiligem Land, bei den Vorfahren und Angehörigen seiner Familie sein, als irgendwo in der Fremde. Und schließlich hatte er selbst seine Frau Lea dort in der Höhle Machpela beerdigt. Zum Weiterdenken: Wo willst du eigentlich mal beerdigt werden? Warum?				
9.02	20150701	Karsten Hüttmann	1. Mose 48,1-22	1.Mo 48,1-22	12 + 2 = 12	Das Volk Israel besteht aus 12 Stämmen, den Söhnen Israels. Einer dieser Söhne ist Josef. In späteren Zeiten wird man weniger vom Stamm Josefs, als vielmehr von den Stämmen seiner beiden Söhne Ephraim und Manasse sprechen, die durch ihren Großvater einfach den leiblichen Kindern Jakobs gleichgesetzt werden. Als Jakob die beiden Söhne segnet, kommt es zu einer Wiederholung der Geschichte - der Jüngere wird dem Älteren vorgezogen. Jakob als der jüngere Bruder erschlich sich damals heimlich den Segen des Erstgeborenen, hier handelt er aber ganz offen und begründet es damit, dass Ephraim bedeutender werden wird als Manasse. Manche Ausleger sind der Meinung, dass er prophetisch schon das Kommen Josuas aus dem Stamm Ephraim gesehen hat. Die Geschichte des Stammes Ephraims ist allerdings nicht gerade eitel Sonnenschein. In der rabbinischen Literatur ist von Dickschädeln die Rede, mit Hang zum Hochmut. In den 5 Büchern Mose und den späteren Geschichtsbüchern erzeugen Ephraim und seine Nachfahren einige Schwierigkeiten und schließlich spielt der Stamm auch eine wesentliche Rolle bei der Trennung Israels in das Nord- und Südreich. Zum Nachdenken: „Der Segen, den Gott einem schenkt, kann zum 'Fluch' werden, wenn man ihn egoistisch versteht.“			Euer Ja sei ein Ja, euer Nein ein Nein; alles andere stammt vom Bösen.	Matthäus 5,37
